# spin-wave spectrum computed from ComputeSpinWave.java code
# computed at : 2015/01/22 16:07:56
# check out https://github.com/Eunsong/SpinDynamicsSimulator for most recent updates
#      k     omega  S[k][w]
  0.8911    2.3000  6.141e-01
  0.8911    2.3500  6.420e-01
  0.8911    2.4000  6.429e-01
  0.8911    2.4500  6.801e-01
  0.8911    2.5000  7.199e-01
  0.8911    2.5500  7.463e-01
  0.8911    2.6000  7.185e-01
  0.8911    2.6500  6.094e-01
  0.8911    2.7000  6.073e-01
  0.8911    2.7500  6.851e-01
  0.8911    2.8000  7.172e-01
  0.8911    2.8500  7.840e-01
  0.8911    2.9000  8.629e-01
  0.8911    2.9500  8.676e-01
  0.8911    3.0000  7.101e-01
  0.8911    3.0500  4.991e-01
  0.8911    3.1000  3.878e-01
  0.8911    3.1500  3.907e-01
  0.8911    3.2000  4.609e-01
  0.8911    3.2500  5.295e-01
  0.8911    3.3000  5.677e-01
  0.8911    3.3500  6.158e-01
  0.8911    3.4000  6.463e-01
  0.8911    3.4500  5.891e-01
  0.8911    3.5000  5.704e-01
  0.8911    3.5500  5.821e-01
  0.8911    3.6000  6.249e-01
  0.8911    3.6500  6.748e-01
  0.8911    3.7000  7.171e-01
  0.8911    3.7500  6.824e-01
  0.8911    3.8000  6.804e-01
  0.8911    3.8500  7.231e-01
  0.8911    3.9000  7.477e-01
  0.8911    3.9500  6.267e-01
  0.8911    4.0000  4.192e-01
  0.8911    4.0500  2.719e-01
  0.8911    4.1000  2.235e-01
  0.8911    4.1500  2.648e-01
  0.8911    4.2000  3.381e-01
  0.8911    4.2500  3.771e-01
  0.8911    4.3000  4.094e-01
  0.8911    4.3500  3.842e-01
  0.8911    4.4000  3.298e-01
  0.8911    4.4500  2.920e-01
  0.8911    4.5000  2.742e-01
  0.8911    4.5500  2.979e-01
  0.8911    4.6000  3.143e-01
  0.8911    4.6500  3.309e-01
  0.8911    4.7000  3.444e-01
  0.8911    4.7500  3.631e-01
  0.8911    4.8000  3.760e-01
  0.8911    4.8500  4.011e-01
  0.8911    4.9000  4.065e-01
  0.8911    4.9500  4.071e-01
  0.8911    5.0000  0.000e+00

  0.9010    0.0000  3.878e-01
  0.9010    0.0500  4.001e-01
  0.9010    0.1000  6.387e-01
  0.9010    0.1500  1.023e+00
  0.9010    0.2000  2.247e+00
  0.9010    0.2500  8.471e+00
  0.9010    0.3000  2.131e+02
  0.9010    0.3500  3.098e+01
  0.9010    0.4000  7.509e+00
  0.9010    0.4500  3.912e+00
  0.9010    0.5000  2.534e+00
  0.9010    0.5500  1.993e+00
  0.9010    0.6000  1.734e+00
  0.9010    0.6500  1.407e+00
  0.9010    0.7000  1.014e+00
  0.9010    0.7500  1.008e+00
  0.9010    0.8000  1.031e+00
  0.9010    0.8500  9.084e-01
  0.9010    0.9000  8.671e-01
  0.9010    0.9500  8.597e-01
  0.9010    1.0000  9.053e-01
  0.9010    1.0500  7.362e-01
  0.9010    1.1000  7.343e-01
  0.9010    1.1500  7.666e-01
  0.9010    1.2000  8.000e-01
  0.9010    1.2500  7.700e-01
  0.9010    1.3000  7.175e-01
  0.9010    1.3500  7.216e-01
  0.9010    1.4000  7.520e-01
  0.9010    1.4500  8.123e-01
  0.9010    1.5000  7.693e-01
  0.9010    1.5500  7.270e-01
  0.9010    1.6000  8.171e-01
  0.9010    1.6500  9.308e-01
  0.9010    1.7000  6.520e-01
  0.9010    1.7500  4.344e-01
  0.9010    1.8000  4.850e-01
  0.9010    1.8500  5.349e-01
  0.9010    1.9000  6.124e-01
  0.9010    1.9500  6.578e-01
  0.9010    2.0000  6.062e-01
  0.9010    2.0500  5.627e-01
  0.9010    2.1000  5.879e-01
  0.9010    2.1500  6.236e-01
  0.9010    2.2000  6.484e-01
  0.9010    2.2500  6.162e-01
  0.9010    2.3000  6.008e-01
  0.9010    2.3500  6.460e-01
  0.9010    2.4000  6.518e-01
  0.9010    2.4500  6.802e-01
  0.9010    2.5000  6.439e-01
  0.9010    2.5500  6.173e-01
  0.9010    2.6000  6.693e-01
  0.9010    2.6500  7.131e-01
  0.9010    2.7000  7.323e-01
  0.9010    2.7500  7.377e-01
  0.9010    2.8000  7.807e-01
  0.9010    2.8500  8.447e-01
  0.9010    2.9000  7.902e-01
  0.9010    2.9500  5.555e-01
  0.9010    3.0000  4.050e-01
  0.9010    3.0500  4.283e-01
  0.9010    3.1000  4.810e-01
  0.9010    3.1500  5.172e-01
  0.9010    3.2000  5.435e-01
  0.9010    3.2500  5.548e-01
  0.9010    3.3000  5.990e-01
  0.9010    3.3500  6.152e-01
  0.9010    3.4000  5.851e-01
  0.9010    3.4500  6.021e-01
  0.9010    3.5000  6.082e-01
  0.9010    3.5500  6.437e-01
  0.9010    3.6000  6.582e-01
  0.9010    3.6500  6.917e-01
  0.9010    3.7000  6.835e-01
  0.9010    3.7500  7.014e-01
  0.9010    3.8000  7.494e-01
  0.9010    3.8500  7.697e-01
  0.9010    3.9000  6.552e-01
  0.9010    3.9500  4.253e-01
  0.9010    4.0000  2.514e-01
  0.9010    4.0500  2.152e-01
  0.9010    4.1000  2.471e-01
  0.9010    4.1500  3.304e-01
  0.9010    4.2000  3.832e-01
  0.9010    4.2500  3.867e-01
  0.9010    4.3000  3.569e-01
  0.9010    4.3500  2.898e-01
  0.9010    4.4000  2.628e-01
  0.9010    4.4500  2.896e-01
  0.9010    4.5000  3.030e-01
  0.9010    4.5500  3.187e-01
  0.9010    4.6000  3.456e-01
  0.9010    4.6500  3.647e-01
  0.9010    4.7000  3.574e-01
  0.9010    4.7500  3.819e-01
  0.9010    4.8000  3.761e-01
  0.9010    4.8500  3.963e-01
  0.9010    4.9000  3.923e-01
  0.9010    4.9500  4.207e-01
  0.9010    5.0000  0.000e+00

  0.9109    0.0000  3.744e-01
  0.9109    0.0500  3.702e-01
  0.9109    0.1000  8.346e-01
  0.9109    0.1500  2.145e+00
  0.9109    0.2000  1.121e+01
  0.9109    0.2500  6.432e+02
  0.9109    0.3000  1.504e+01
  0.9109    0.3500  5.144e+00
  0.9109    0.4000  2.983e+00
  0.9109    0.4500  2.164e+00
  0.9109    0.5000  1.740e+00
  0.9109    0.5500  1.287e+00
  0.9109    0.6000  1.373e+00
  0.9109    0.6500  8.409e-01
  0.9109    0.7000  9.274e-01
  0.9109    0.7500  9.260e-01
  0.9109    0.8000  9.013e-01
  0.9109    0.8500  9.006e-01
  0.9109    0.9000  9.413e-01
  0.9109    0.9500  6.445e-01
  0.9109    1.0000  7.057e-01
  0.9109    1.0500  7.142e-01
  0.9109    1.1000  7.173e-01
  0.9109    1.1500  7.252e-01
  0.9109    1.2000  7.578e-01
  0.9109    1.2500  7.350e-01
  0.9109    1.3000  7.756e-01
  0.9109    1.3500  8.359e-01
  0.9109    1.4000  6.596e-01
  0.9109    1.4500  6.804e-01
  0.9109    1.5000  7.384e-01
  0.9109    1.5500  8.280e-01
  0.9109    1.6000  8.871e-01
  0.9109    1.6500  4.879e-01
  0.9109    1.7000  4.601e-01
  0.9109    1.7500  5.714e-01
  0.9109    1.8000  6.389e-01
  0.9109    1.8500  6.483e-01
  0.9109    1.9000  5.307e-01
  0.9109    1.9500  5.282e-01
  0.9109    2.0000  5.486e-01
  0.9109    2.0500  5.824e-01
  0.9109    2.1000  6.139e-01
  0.9109    2.1500  6.181e-01
  0.9109    2.2000  6.429e-01
  0.9109    2.2500  6.548e-01
  0.9109    2.3000  7.104e-01
  0.9109    2.3500  7.130e-01
  0.9109    2.4000  6.111e-01
  0.9109    2.4500  5.757e-01
  0.9109    2.5000  6.051e-01
  0.9109    2.5500  6.535e-01
  0.9109    2.6000  6.963e-01
  0.9109    2.6500  7.269e-01
  0.9109    2.7000  7.964e-01
  0.9109    2.7500  8.650e-01
  0.9109    2.8000  9.189e-01
  0.9109    2.8500  7.057e-01
  0.9109    2.9000  4.198e-01
  0.9109    2.9500  3.457e-01
  0.9109    3.0000  4.083e-01
  0.9109    3.0500  4.902e-01
  0.9109    3.1000  5.492e-01
  0.9109    3.1500  5.811e-01
  0.9109    3.2000  6.300e-01
  0.9109    3.2500  6.173e-01
  0.9109    3.3000  5.616e-01
  0.9109    3.3500  5.481e-01
  0.9109    3.4000  5.731e-01
  0.9109    3.4500  5.991e-01
  0.9109    3.5000  6.410e-01
  0.9109    3.5500  7.253e-01
  0.9109    3.6000  6.968e-01
  0.9109    3.6500  6.682e-01
  0.9109    3.7000  6.872e-01
  0.9109    3.7500  7.528e-01
  0.9109    3.8000  7.907e-01
  0.9109    3.8500  6.309e-01
  0.9109    3.9000  4.202e-01
  0.9109    3.9500  3.121e-01
  0.9109    4.0000  2.407e-01
  0.9109    4.0500  2.675e-01
  0.9109    4.1000  3.077e-01
  0.9109    4.1500  3.773e-01
  0.9109    4.2000  3.716e-01
  0.9109    4.2500  3.144e-01
  0.9109    4.3000  2.656e-01
  0.9109    4.3500  2.538e-01
  0.9109    4.4000  2.885e-01
  0.9109    4.4500  3.103e-01
  0.9109    4.5000  3.200e-01
  0.9109    4.5500  3.350e-01
  0.9109    4.6000  3.538e-01
  0.9109    4.6500  3.696e-01
  0.9109    4.7000  3.801e-01
  0.9109    4.7500  3.776e-01
  0.9109    4.8000  4.027e-01
  0.9109    4.8500  3.981e-01
  0.9109    4.9000  4.142e-01
  0.9109    4.9500  4.129e-01
  0.9109    5.0000  0.000e+00

  0.9208    0.0000  4.186e-01
  0.9208    0.0500  5.558e-01
  0.9208    0.1000  1.791e+00
  0.9208    0.1500  1.183e+01
  0.9208    0.2000  2.291e+02
  0.9208    0.2500  1.014e+01
  0.9208    0.3000  4.129e+00
  0.9208    0.3500  2.470e+00
  0.9208    0.4000  1.851e+00
  0.9208    0.4500  1.663e+00
  0.9208    0.5000  1.307e+00
  0.9208    0.5500  1.377e+00
  0.9208    0.6000  8.754e-01
  0.9208    0.6500  8.773e-01
  0.9208    0.7000  8.540e-01
  0.9208    0.7500  8.436e-01
  0.9208    0.8000  9.079e-01
  0.9208    0.8500  6.821e-01
  0.9208    0.9000  7.272e-01
  0.9208    0.9500  7.557e-01
  0.9208    1.0000  7.506e-01
  0.9208    1.0500  6.891e-01
  0.9208    1.1000  6.797e-01
  0.9208    1.1500  6.930e-01
  0.9208    1.2000  7.330e-01
  0.9208    1.2500  7.685e-01
  0.9208    1.3000  6.283e-01
  0.9208    1.3500  7.001e-01
  0.9208    1.4000  7.659e-01
  0.9208    1.4500  7.929e-01
  0.9208    1.5000  8.509e-01
  0.9208    1.5500  8.396e-01
  0.9208    1.6000  4.174e-01
  0.9208    1.6500  4.794e-01
  0.9208    1.7000  5.934e-01
  0.9208    1.7500  5.635e-01
  0.9208    1.8000  5.154e-01
  0.9208    1.8500  5.808e-01
  0.9208    1.9000  6.016e-01
  0.9208    1.9500  6.408e-01
  0.9208    2.0000  5.893e-01
  0.9208    2.0500  5.631e-01
  0.9208    2.1000  6.003e-01
  0.9208    2.1500  6.300e-01
  0.9208    2.2000  6.706e-01
  0.9208    2.2500  6.170e-01
  0.9208    2.3000  5.975e-01
  0.9208    2.3500  6.316e-01
  0.9208    2.4000  6.518e-01
  0.9208    2.4500  6.846e-01
  0.9208    2.5000  6.677e-01
  0.9208    2.5500  6.953e-01
  0.9208    2.6000  7.269e-01
  0.9208    2.6500  7.791e-01
  0.9208    2.7000  8.466e-01
  0.9208    2.7500  8.377e-01
  0.9208    2.8000  6.260e-01
  0.9208    2.8500  4.381e-01
  0.9208    2.9000  4.266e-01
  0.9208    2.9500  4.462e-01
  0.9208    3.0000  4.726e-01
  0.9208    3.0500  5.238e-01
  0.9208    3.1000  5.661e-01
  0.9208    3.1500  5.694e-01
  0.9208    3.2000  5.711e-01
  0.9208    3.2500  5.727e-01
  0.9208    3.3000  6.048e-01
  0.9208    3.3500  6.186e-01
  0.9208    3.4000  6.249e-01
  0.9208    3.4500  6.363e-01
  0.9208    3.5000  6.669e-01
  0.9208    3.5500  6.710e-01
  0.9208    3.6000  6.980e-01
  0.9208    3.6500  7.285e-01
  0.9208    3.7000  7.814e-01
  0.9208    3.7500  7.596e-01
  0.9208    3.8000  6.152e-01
  0.9208    3.8500  4.216e-01
  0.9208    3.9000  3.355e-01
  0.9208    3.9500  3.281e-01
  0.9208    4.0000  3.004e-01
  0.9208    4.0500  3.073e-01
  0.9208    4.1000  3.544e-01
  0.9208    4.1500  3.566e-01
  0.9208    4.2000  2.862e-01
  0.9208    4.2500  2.544e-01
  0.9208    4.3000  2.539e-01
  0.9208    4.3500  2.829e-01
  0.9208    4.4000  3.071e-01
  0.9208    4.4500  3.213e-01
  0.9208    4.5000  3.261e-01
  0.9208    4.5500  3.428e-01
  0.9208    4.6000  3.671e-01
  0.9208    4.6500  3.716e-01
  0.9208    4.7000  3.784e-01
  0.9208    4.7500  3.829e-01
  0.9208    4.8000  3.901e-01
  0.9208    4.8500  4.062e-01
  0.9208    4.9000  3.951e-01
  0.9208    4.9500  4.263e-01
  0.9208    5.0000  0.000e+00

  0.9307    0.0000  1.306e+00
  0.9307    0.0500  1.825e+00
  0.9307    0.1000  8.944e+00
  0.9307    0.1500  1.947e+02
  0.9307    0.2000  8.682e+00
  0.9307    0.2500  3.849e+00
  0.9307    0.3000  2.553e+00
  0.9307    0.3500  2.055e+00
  0.9307    0.4000  1.510e+00
  0.9307    0.4500  1.416e+00
  0.9307    0.5000  1.396e+00
  0.9307    0.5500  8.525e-01
  0.9307    0.6000  9.163e-01
  0.9307    0.6500  8.792e-01
  0.9307    0.7000  8.791e-01
  0.9307    0.7500  5.673e-01
  0.9307    0.8000  6.055e-01
  0.9307    0.8500  5.901e-01
  0.9307    0.9000  5.864e-01
  0.9307    0.9500  6.234e-01
  0.9307    1.0000  6.090e-01
  0.9307    1.0500  6.713e-01
  0.9307    1.1000  7.466e-01
  0.9307    1.1500  6.499e-01
  0.9307    1.2000  6.068e-01
  0.9307    1.2500  6.902e-01
  0.9307    1.3000  7.200e-01
  0.9307    1.3500  7.773e-01
  0.9307    1.4000  8.014e-01
  0.9307    1.4500  9.109e-01
  0.9307    1.5000  9.755e-01
  0.9307    1.5500  5.395e-01
  0.9307    1.6000  5.965e-01
  0.9307    1.6500  4.927e-01
  0.9307    1.7000  5.200e-01
  0.9307    1.7500  5.312e-01
  0.9307    1.8000  5.386e-01
  0.9307    1.8500  5.616e-01
  0.9307    1.9000  5.639e-01
  0.9307    1.9500  5.672e-01
  0.9307    2.0000  6.054e-01
  0.9307    2.0500  6.398e-01
  0.9307    2.1000  6.426e-01
  0.9307    2.1500  5.245e-01
  0.9307    2.2000  5.048e-01
  0.9307    2.2500  5.536e-01
  0.9307    2.3000  6.041e-01
  0.9307    2.3500  6.209e-01
  0.9307    2.4000  6.729e-01
  0.9307    2.4500  7.277e-01
  0.9307    2.5000  7.420e-01
  0.9307    2.5500  8.348e-01
  0.9307    2.6000  8.196e-01
  0.9307    2.6500  7.655e-01
  0.9307    2.7000  8.063e-01
  0.9307    2.7500  6.425e-01
  0.9307    2.8000  4.408e-01
  0.9307    2.8500  4.256e-01
  0.9307    2.9000  4.682e-01
  0.9307    2.9500  5.317e-01
  0.9307    3.0000  5.889e-01
  0.9307    3.0500  5.593e-01
  0.9307    3.1000  4.918e-01
  0.9307    3.1500  4.797e-01
  0.9307    3.2000  5.119e-01
  0.9307    3.2500  5.525e-01
  0.9307    3.3000  6.093e-01
  0.9307    3.3500  6.307e-01
  0.9307    3.4000  6.876e-01
  0.9307    3.4500  6.754e-01
  0.9307    3.5000  6.214e-01
  0.9307    3.5500  6.535e-01
  0.9307    3.6000  7.332e-01
  0.9307    3.6500  8.128e-01
  0.9307    3.7000  8.227e-01
  0.9307    3.7500  6.501e-01
  0.9307    3.8000  4.194e-01
  0.9307    3.8500  3.899e-01
  0.9307    3.9000  4.227e-01
  0.9307    3.9500  3.753e-01
  0.9307    4.0000  3.560e-01
  0.9307    4.0500  3.554e-01
  0.9307    4.1000  3.344e-01
  0.9307    4.1500  2.781e-01
  0.9307    4.2000  2.252e-01
  0.9307    4.2500  2.358e-01
  0.9307    4.3000  2.528e-01
  0.9307    4.3500  2.726e-01
  0.9307    4.4000  2.937e-01
  0.9307    4.4500  3.088e-01
  0.9307    4.5000  3.204e-01
  0.9307    4.5500  3.429e-01
  0.9307    4.6000  3.650e-01
  0.9307    4.6500  3.528e-01
  0.9307    4.7000  3.891e-01
  0.9307    4.7500  3.863e-01
  0.9307    4.8000  4.121e-01
  0.9307    4.8500  4.039e-01
  0.9307    4.9000  4.358e-01
  0.9307    4.9500  4.353e-01
  0.9307    5.0000  0.000e+00

  0.9406    0.0000  3.057e+00
  0.9406    0.0500  2.493e+00
  0.9406    0.1000  1.270e+03
  0.9406    0.1500  1.475e+01
  0.9406    0.2000  6.895e+00
  0.9406    0.2500  4.781e+00
  0.9406    0.3000  3.756e+00
  0.9406    0.3500  2.872e+00
  0.9406    0.4000  2.287e+00
  0.9406    0.4500  1.947e+00
  0.9406    0.5000  1.088e+00
  0.9406    0.5500  8.932e-01
  0.9406    0.6000  6.691e-01
  0.9406    0.6500  2.941e-01
  0.9406    0.7000  1.797e-01
  0.9406    0.7500  8.442e-02
  0.9406    0.8000  5.880e-02
  0.9406    0.8500  5.731e-02
  0.9406    0.9000  2.091e-02
  0.9406    0.9500  1.104e-01
  0.9406    1.0000  2.608e-01
  0.9406    1.0500  2.967e-01
  0.9406    1.1000  4.700e-01
  0.9406    1.1500  6.181e-01
  0.9406    1.2000  7.982e-01
  0.9406    1.2500  9.359e-01
  0.9406    1.3000  9.699e-01
  0.9406    1.3500  1.085e+00
  0.9406    1.4000  1.212e+00
  0.9406    1.4500  1.359e+00
  0.9406    1.5000  8.533e-01
  0.9406    1.5500  7.289e-01
  0.9406    1.6000  7.703e-01
  0.9406    1.6500  7.561e-01
  0.9406    1.7000  7.107e-01
  0.9406    1.7500  5.939e-01
  0.9406    1.8000  4.590e-01
  0.9406    1.8500  4.106e-01
  0.9406    1.9000  4.000e-01
  0.9406    1.9500  3.615e-01
  0.9406    2.0000  3.017e-01
  0.9406    2.0500  2.696e-01
  0.9406    2.1000  3.175e-01
  0.9406    2.1500  3.822e-01
  0.9406    2.2000  4.548e-01
  0.9406    2.2500  5.114e-01
  0.9406    2.3000  5.561e-01
  0.9406    2.3500  6.413e-01
  0.9406    2.4000  7.585e-01
  0.9406    2.4500  8.480e-01
  0.9406    2.5000  8.768e-01
  0.9406    2.5500  9.149e-01
  0.9406    2.6000  1.006e+00
  0.9406    2.6500  1.086e+00
  0.9406    2.7000  9.281e-01
  0.9406    2.7500  6.340e-01
  0.9406    2.8000  5.139e-01
  0.9406    2.8500  5.385e-01
  0.9406    2.9000  5.583e-01
  0.9406    2.9500  4.978e-01
  0.9406    3.0000  4.477e-01
  0.9406    3.0500  4.270e-01
  0.9406    3.1000  4.180e-01
  0.9406    3.1500  4.139e-01
  0.9406    3.2000  3.992e-01
  0.9406    3.2500  4.254e-01
  0.9406    3.3000  4.676e-01
  0.9406    3.3500  5.078e-01
  0.9406    3.4000  5.331e-01
  0.9406    3.4500  6.109e-01
  0.9406    3.5000  6.849e-01
  0.9406    3.5500  7.571e-01
  0.9406    3.6000  8.531e-01
  0.9406    3.6500  9.022e-01
  0.9406    3.7000  7.888e-01
  0.9406    3.7500  6.001e-01
  0.9406    3.8000  5.332e-01
  0.9406    3.8500  5.604e-01
  0.9406    3.9000  5.547e-01
  0.9406    3.9500  5.215e-01
  0.9406    4.0000  4.482e-01
  0.9406    4.0500  3.605e-01
  0.9406    4.1000  2.711e-01
  0.9406    4.1500  1.847e-01
  0.9406    4.2000  1.542e-01
  0.9406    4.2500  1.659e-01
  0.9406    4.3000  1.604e-01
  0.9406    4.3500  1.820e-01
  0.9406    4.4000  1.921e-01
  0.9406    4.4500  2.018e-01
  0.9406    4.5000  2.480e-01
  0.9406    4.5500  2.855e-01
  0.9406    4.6000  3.116e-01
  0.9406    4.6500  3.578e-01
  0.9406    4.7000  4.038e-01
  0.9406    4.7500  4.373e-01
  0.9406    4.8000  4.749e-01
  0.9406    4.8500  5.087e-01
  0.9406    4.9000  5.178e-01
  0.9406    4.9500  5.354e-01
  0.9406    5.0000  0.000e+00

  0.9505    0.0000  1.103e+00
  0.9505    0.0500  4.505e+01
  0.9505    0.1000  6.558e+00
  0.9505    0.1500  7.931e+00
  0.9505    0.2000  7.252e+00
  0.9505    0.2500  6.514e+00
  0.9505    0.3000  5.362e+00
  0.9505    0.3500  4.217e+00
  0.9505    0.4000  2.988e+00
  0.9505    0.4500  2.173e+00
  0.9505    0.5000  8.647e-01
  0.9505    0.5500  5.763e-02
  0.9505    0.6000  9.363e-01
  0.9505    0.6500  1.655e+00
  0.9505    0.7000  2.223e+00
  0.9505    0.7500  2.595e+00
  0.9505    0.8000  2.829e+00
  0.9505    0.8500  2.881e+00
  0.9505    0.9000  2.844e+00
  0.9505    0.9500  2.342e+00
  0.9505    1.0000  2.079e+00
  0.9505    1.0500  1.687e+00
  0.9505    1.1000  1.284e+00
  0.9505    1.1500  8.329e-01
  0.9505    1.2000  4.451e-01
  0.9505    1.2500  1.015e-01
  0.9505    1.3000  1.262e-01
  0.9505    1.3500  2.431e-01
  0.9505    1.4000  4.396e-01
  0.9505    1.4500  7.534e-01
  0.9505    1.5000  8.425e-01
  0.9505    1.5500  5.945e-01
  0.9505    1.6000  3.374e-01
  0.9505    1.6500  4.666e-02
  0.9505    1.7000  2.546e-01
  0.9505    1.7500  5.876e-01
  0.9505    1.8000  8.875e-01
  0.9505    1.8500  1.125e+00
  0.9505    1.9000  1.194e+00
  0.9505    1.9500  1.322e+00
  0.9505    2.0000  1.442e+00
  0.9505    2.0500  1.466e+00
  0.9505    2.1000  1.448e+00
  0.9505    2.1500  1.357e+00
  0.9505    2.2000  1.211e+00
  0.9505    2.2500  1.077e+00
  0.9505    2.3000  9.247e-01
  0.9505    2.3500  6.799e-01
  0.9505    2.4000  3.811e-01
  0.9505    2.4500  2.063e-01
  0.9505    2.5000  1.159e-01
  0.9505    2.5500  7.811e-02
  0.9505    2.6000  1.265e-01
  0.9505    2.6500  8.315e-02
  0.9505    2.7000  1.138e-01
  0.9505    2.7500  9.945e-02
  0.9505    2.8000  8.259e-02
  0.9505    2.8500  2.083e-01
  0.9505    2.9000  3.363e-01
  0.9505    2.9500  5.201e-01
  0.9505    3.0000  7.447e-01
  0.9505    3.0500  9.103e-01
  0.9505    3.1000  1.059e+00
  0.9505    3.1500  1.172e+00
  0.9505    3.2000  1.248e+00
  0.9505    3.2500  1.217e+00
  0.9505    3.3000  1.102e+00
  0.9505    3.3500  1.005e+00
  0.9505    3.4000  9.548e-01
  0.9505    3.4500  8.683e-01
  0.9505    3.5000  7.849e-01
  0.9505    3.5500  7.262e-01
  0.9505    3.6000  5.849e-01
  0.9505    3.6500  3.443e-01
  0.9505    3.7000  4.635e-02
  0.9505    3.7500  9.378e-02
  0.9505    3.8000  8.387e-02
  0.9505    3.8500  3.920e-02
  0.9505    3.9000  5.430e-04
  0.9505    3.9500  8.680e-02
  0.9505    4.0000  1.514e-01
  0.9505    4.0500  1.670e-01
  0.9505    4.1000  2.092e-01
  0.9505    4.1500  3.243e-01
  0.9505    4.2000  4.623e-01
  0.9505    4.2500  5.826e-01
  0.9505    4.3000  6.673e-01
  0.9505    4.3500  7.369e-01
  0.9505    4.4000  7.638e-01
  0.9505    4.4500  7.482e-01
  0.9505    4.5000  7.032e-01
  0.9505    4.5500  6.419e-01
  0.9505    4.6000  5.600e-01
  0.9505    4.6500  4.594e-01
  0.9505    4.7000  3.646e-01
  0.9505    4.7500  2.811e-01
  0.9505    4.8000  1.800e-01
  0.9505    4.8500  1.209e-01
  0.9505    4.9000  6.114e-02
  0.9505    4.9500  5.519e-02
  0.9505    5.0000  0.000e+00

  0.9604    0.0000  8.399e+01
  0.9604    0.0500  1.442e+02
  0.9604    0.1000  2.815e+01
  0.9604    0.1500  1.777e+01
  0.9604    0.2000  1.356e+01
  0.9604    0.2500  1.118e+01
  0.9604    0.3000  9.244e+00
  0.9604    0.3500  7.360e+00
  0.9604    0.4000  5.833e+00
  0.9604    0.4500  3.983e+00
  0.9604    0.5000  2.464e+00
  0.9604    0.5500  1.200e+00
  0.9604    0.6000  1.390e-01
  0.9604    0.6500  8.934e-01
  0.9604    0.7000  1.561e+00
  0.9604    0.7500  1.985e+00
  0.9604    0.8000  2.163e+00
  0.9604    0.8500  2.319e+00
  0.9604    0.9000  2.073e+00
  0.9604    0.9500  1.720e+00
  0.9604    1.0000  1.211e+00
  0.9604    1.0500  7.473e-01
  0.9604    1.1000  1.427e-01
  0.9604    1.1500  4.890e-01
  0.9604    1.2000  1.062e+00
  0.9604    1.2500  1.593e+00
  0.9604    1.3000  1.916e+00
  0.9604    1.3500  2.313e+00
  0.9604    1.4000  2.503e+00
  0.9604    1.4500  2.102e+00
  0.9604    1.5000  2.106e+00
  0.9604    1.5500  1.890e+00
  0.9604    1.6000  1.662e+00
  0.9604    1.6500  1.377e+00
  0.9604    1.7000  1.034e+00
  0.9604    1.7500  6.236e-01
  0.9604    1.8000  1.848e-01
  0.9604    1.8500  9.004e-02
  0.9604    1.9000  3.213e-01
  0.9604    1.9500  4.740e-01
  0.9604    2.0000  5.822e-01
  0.9604    2.0500  6.548e-01
  0.9604    2.1000  5.457e-01
  0.9604    2.1500  3.475e-01
  0.9604    2.2000  9.720e-02
  0.9604    2.2500  1.308e-01
  0.9604    2.3000  3.653e-01
  0.9604    2.3500  6.904e-01
  0.9604    2.4000  9.951e-01
  0.9604    2.4500  1.274e+00
  0.9604    2.5000  1.481e+00
  0.9604    2.5500  1.637e+00
  0.9604    2.6000  1.763e+00
  0.9604    2.6500  1.576e+00
  0.9604    2.7000  1.289e+00
  0.9604    2.7500  1.130e+00
  0.9604    2.8000  9.833e-01
  0.9604    2.8500  8.409e-01
  0.9604    2.9000  6.434e-01
  0.9604    2.9500  4.566e-01
  0.9604    3.0000  2.303e-01
  0.9604    3.0500  7.681e-02
  0.9604    3.1000  4.464e-02
  0.9604    3.1500  1.138e-01
  0.9604    3.2000  1.838e-01
  0.9604    3.2500  1.472e-01
  0.9604    3.3000  4.585e-02
